Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,State,County,month,day
8:55 AM,63 F,61 F,93 %,SSW,7 mph,0 mph,29.52 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
9:15 AM,64 F,62 F,92 %,SSW,8 mph,0 mph,29.53 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
9:35 AM,65 F,62 F,89 %,SW,12 mph,18 mph,29.53 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
9:55 AM,66 F,62 F,86 %,SW,9 mph,17 mph,29.52 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
10:15 AM,66 F,62 F,85 %,SW,13 mph,20 mph,29.54 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
10:35 AM,67 F,62 F,84 %,SW,10 mph,16 mph,29.54 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
10:55 AM,67 F,62 F,83 %,WSW,8 mph,16 mph,29.55 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
11:15 AM,69 F,63 F,81 %,SW,10 mph,0 mph,29.54 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
11:35 AM,68 F,62 F,81 %,SW,9 mph,0 mph,29.54 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
11:55 AM,68 F,62 F,82 %,SW,8 mph,0 mph,29.55 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
12:15 PM,68 F,62 F,81 %,SW,9 mph,0 mph,29.55 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
12:35 PM,68 F,62 F,81 %,SW,10 mph,0 mph,29.56 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
12:55 PM,69 F,62 F,80 %,SW,7 mph,0 mph,29.56 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,13
1:15 PM,69 F,62 F,78 %,SW,8 mph,0 mph,29.56 in,0.0 in,Mostly Cloudy,North Carolina,Mecklenburg,3,13
1:35 PM,71 F,62 F,74 %,WSW,10 mph,16 mph,29.56 in,0.0 in,Mostly Cloudy,North Carolina,Mecklenburg,3,13
1:55 PM,71 F,61 F,69 %,WSW,7 mph,0 mph,29.56 in,0.0 in,Partly Cloudy,North Carolina,Mecklenburg,3,13
2:15 PM,72 F,60 F,66 %,SW,12 mph,0 mph,29.55 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
2:35 PM,72 F,60 F,64 %,WSW,10 mph,16 mph,29.54 in,0.0 in,Partly Cloudy,North Carolina,Mecklenburg,3,13
2:55 PM,74 F,57 F,56 %,W,8 mph,0 mph,29.54 in,0.0 in,Partly Cloudy,North Carolina,Mecklenburg,3,13
3:15 PM,74 F,56 F,54 %,WSW,10 mph,0 mph,29.54 in,0.0 in,Partly Cloudy,North Carolina,Mecklenburg,3,13
3:35 PM,73 F,55 F,52 %,W,8 mph,0 mph,29.55 in,0.0 in,Partly Cloudy,North Carolina,Mecklenburg,3,13
3:55 PM,73 F,55 F,52 %,W,7 mph,0 mph,29.55 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
4:15 PM,73 F,55 F,52 %,W,8 mph,0 mph,29.56 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
4:35 PM,73 F,55 F,51 %,WSW,8 mph,0 mph,29.57 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
4:55 PM,73 F,53 F,49 %,SW,6 mph,16 mph,29.57 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
5:15 PM,73 F,53 F,49 %,WSW,7 mph,0 mph,29.57 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
5:35 PM,74 F,52 F,47 %,SW,10 mph,0 mph,29.58 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
5:55 PM,72 F,54 F,52 %,SW,8 mph,0 mph,29.58 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
6:15 PM,72 F,55 F,55 %,SW,8 mph,0 mph,29.59 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
6:35 PM,71 F,55 F,57 %,WSW,6 mph,0 mph,29.59 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
6:55 PM,70 F,55 F,59 %,CALM,0 mph,0 mph,29.60 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
7:15 PM,68 F,56 F,64 %,W,5 mph,0 mph,29.61 in,0.0 in,Partly Cloudy,North Carolina,Mecklenburg,3,13
7:35 PM,68 F,55 F,62 %,W,3 mph,0 mph,29.63 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
7:55 PM,68 F,54 F,61 %,CALM,0 mph,0 mph,29.64 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
8:15 PM,67 F,49 F,51 %,CALM,0 mph,0 mph,29.65 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
8:35 PM,63 F,49 F,59 %,CALM,0 mph,0 mph,29.66 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
8:55 PM,61 F,48 F,61 %,CALM,0 mph,0 mph,29.67 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
9:15 PM,65 F,44 F,46 %,CALM,0 mph,0 mph,29.69 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
9:35 PM,61 F,45 F,55 %,CALM,0 mph,0 mph,29.70 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
9:55 PM,58 F,46 F,64 %,CALM,0 mph,0 mph,29.71 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
10:15 PM,57 F,46 F,66 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
10:35 PM,57 F,46 F,67 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
10:55 PM,55 F,47 F,76 %,CALM,0 mph,0 mph,29.73 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
11:15 PM,55 F,45 F,69 %,NW,3 mph,0 mph,29.74 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
11:35 PM,58 F,39 F,50 %,CALM,0 mph,0 mph,29.74 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
11:55 PM,52 F,47 F,82 %,CALM,0 mph,0 mph,29.75 in,0.0 in,Fair,North Carolina,Mecklenburg,3,13
12:15 AM,56 F,34 F,44 %,WNW,3 mph,0 mph,29.76 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
12:35 AM,53 F,42 F,65 %,N,3 mph,0 mph,29.77 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
12:55 AM,56 F,30 F,37 %,NW,5 mph,0 mph,29.76 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
1:15 AM,52 F,30 F,43 %,CALM,0 mph,0 mph,29.77 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
1:35 AM,50 F,31 F,48 %,NNW,3 mph,0 mph,29.79 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
1:55 AM,51 F,30 F,45 %,CALM,0 mph,0 mph,29.80 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
2:15 AM,48 F,31 F,52 %,CALM,0 mph,0 mph,29.81 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
2:35 AM,51 F,28 F,41 %,CALM,0 mph,0 mph,29.82 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
2:55 AM,49 F,28 F,44 %,CALM,0 mph,0 mph,29.82 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
3:15 AM,46 F,28 F,49 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
3:35 AM,47 F,27 F,46 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
3:55 AM,44 F,29 F,55 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
4:15 AM,45 F,28 F,53 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
4:35 AM,44 F,28 F,52 %,CALM,0 mph,0 mph,29.86 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
4:55 AM,40 F,31 F,71 %,CALM,0 mph,0 mph,29.86 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
5:15 AM,40 F,32 F,72 %,CALM,0 mph,0 mph,29.88 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
5:35 AM,39 F,32 F,74 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
5:55 AM,38 F,32 F,77 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
6:15 AM,36 F,32 F,86 %,CALM,0 mph,0 mph,29.91 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
6:35 AM,36 F,33 F,89 %,CALM,0 mph,0 mph,29.92 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
6:55 AM,38 F,33 F,81 %,CALM,0 mph,0 mph,29.92 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
7:15 AM,37 F,34 F,87 %,CALM,0 mph,0 mph,29.94 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
7:35 AM,39 F,32 F,76 %,NNE,3 mph,0 mph,29.94 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
7:55 AM,37 F,32 F,81 %,NNE,3 mph,0 mph,29.95 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
8:15 AM,39 F,32 F,78 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
8:35 AM,46 F,30 F,54 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
8:55 AM,49 F,25 F,40 %,NNE,3 mph,0 mph,29.97 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
9:15 AM,50 F,23 F,35 %,NE,3 mph,0 mph,29.98 in,0.0 in,Fair,North Carolina,Mecklenburg,3,14
9:35 AM,50 F,23 F,34 %,NNE,5 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy,North Carolina,Mecklenburg,3,14
9:55 AM,51 F,21 F,31 %,NE,6 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
10:15 AM,51 F,20 F,30 %,NNE,3 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
10:35 AM,52 F,20 F,28 %,E,3 mph,0 mph,29.99 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
10:55 AM,53 F,21 F,29 %,NE,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy,North Carolina,Mecklenburg,3,14
11:15 AM,54 F,23 F,30 %,ENE,5 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy,North Carolina,Mecklenburg,3,14
11:35 AM,53 F,20 F,28 %,ESE,3 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
11:55 AM,54 F,20 F,27 %,ENE,3 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
12:15 PM,56 F,21 F,26 %,NE,5 mph,0 mph,29.99 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
12:35 PM,56 F,21 F,26 %,SE,3 mph,0 mph,29.99 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
12:55 PM,58 F,20 F,24 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
1:15 PM,57 F,20 F,24 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
1:35 PM,59 F,21 F,24 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy,North Carolina,Mecklenburg,3,14
1:55 PM,58 F,19 F,22 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
2:15 PM,60 F,20 F,21 %,NNE,6 mph,0 mph,29.93 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
2:35 PM,60 F,22 F,23 %,CALM,0 mph,0 mph,29.92 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
2:55 PM,61 F,22 F,22 %,CALM,0 mph,0 mph,29.91 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
3:15 PM,61 F,22 F,22 %,SW,3 mph,0 mph,29.90 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
3:35 PM,62 F,23 F,22 %,SSW,3 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
3:55 PM,62 F,25 F,24 %,SSE,5 mph,0 mph,29.88 in,0.0 in,Mostly Cloudy,North Carolina,Mecklenburg,3,14
4:15 PM,62 F,23 F,23 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
4:35 PM,62 F,24 F,23 %,SSW,3 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
4:55 PM,61 F,26 F,26 %,S,7 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
5:15 PM,61 F,26 F,27 %,S,7 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
5:35 PM,60 F,25 F,26 %,S,3 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
5:55 PM,60 F,26 F,27 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
6:15 PM,60 F,28 F,30 %,CALM,0 mph,0 mph,29.92 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
6:35 PM,59 F,35 F,41 %,CALM,0 mph,0 mph,29.92 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
6:55 PM,57 F,37 F,48 %,CALM,0 mph,0 mph,29.91 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
7:15 PM,57 F,35 F,44 %,CALM,0 mph,0 mph,29.91 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
7:35 PM,56 F,34 F,43 %,NNE,5 mph,0 mph,29.91 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
7:55 PM,56 F,34 F,44 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
8:15 PM,56 F,32 F,40 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
8:35 PM,56 F,31 F,39 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
8:55 PM,56 F,30 F,37 %,CALM,0 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
9:15 PM,55 F,29 F,37 %,CALM,0 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
9:35 PM,55 F,29 F,37 %,CALM,0 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
9:55 PM,55 F,29 F,38 %,CALM,0 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
10:15 PM,55 F,30 F,39 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
10:35 PM,54 F,30 F,41 %,CALM,0 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
10:55 PM,54 F,29 F,38 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
11:15 PM,53 F,31 F,43 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
11:35 PM,54 F,28 F,37 %,CALM,0 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
11:55 PM,54 F,28 F,37 %,CALM,0 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,14
12:15 AM,54 F,29 F,39 %,ENE,3 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
12:35 AM,53 F,30 F,42 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
12:55 AM,53 F,32 F,45 %,CALM,0 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
1:15 AM,52 F,32 F,47 %,CALM,0 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
1:35 AM,52 F,33 F,49 %,CALM,0 mph,0 mph,29.85 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
1:55 AM,51 F,34 F,51 %,CALM,0 mph,0 mph,29.85 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
2:15 AM,51 F,34 F,52 %,CALM,0 mph,0 mph,29.85 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
2:35 AM,51 F,35 F,54 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
2:55 AM,51 F,36 F,57 %,NNE,5 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
3:15 AM,50 F,37 F,61 %,NE,5 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
3:35 AM,49 F,38 F,66 %,N,6 mph,0 mph,29.87 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
3:55 AM,49 F,39 F,69 %,NNE,5 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
4:15 AM,48 F,37 F,64 %,NE,3 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
4:35 AM,48 F,35 F,61 %,NNE,3 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
4:55 AM,48 F,35 F,60 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
5:15 AM,47 F,37 F,69 %,NNE,3 mph,0 mph,29.86 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
5:35 AM,47 F,36 F,67 %,NNE,3 mph,0 mph,29.87 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
5:55 AM,47 F,35 F,63 %,NNE,5 mph,0 mph,29.87 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
6:15 AM,46 F,33 F,60 %,NNE,7 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
6:35 AM,46 F,34 F,63 %,NNE,5 mph,0 mph,29.88 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
6:55 AM,46 F,35 F,67 %,NNE,5 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
7:15 AM,45 F,37 F,73 %,NNE,5 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
7:35 AM,43 F,39 F,86 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
7:55 AM,43 F,40 F,88 %,NNE,5 mph,0 mph,29.89 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
8:15 AM,43 F,39 F,88 %,NE,6 mph,0 mph,29.90 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
8:35 AM,43 F,39 F,86 %,NNE,5 mph,0 mph,29.91 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
8:55 AM,44 F,39 F,84 %,NNE,3 mph,0 mph,29.91 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
9:15 AM,44 F,39 F,81 %,NNE,5 mph,0 mph,29.91 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
9:35 AM,45 F,39 F,81 %,NNE,7 mph,0 mph,29.92 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
9:55 AM,46 F,40 F,80 %,NE,7 mph,0 mph,29.93 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
10:15 AM,46 F,40 F,78 %,NE,5 mph,0 mph,29.94 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
10:35 AM,47 F,40 F,76 %,NE,5 mph,0 mph,29.95 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
10:55 AM,47 F,39 F,74 %,NNE,6 mph,0 mph,29.96 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
11:15 AM,48 F,40 F,74 %,NE,7 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
11:35 AM,47 F,40 F,75 %,NNE,6 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
11:55 AM,48 F,39 F,72 %,NE,6 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
12:15 PM,48 F,39 F,72 %,NE,7 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
12:35 PM,47 F,39 F,74 %,NNE,9 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
12:55 PM,47 F,40 F,74 %,NNE,5 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
1:15 PM,47 F,40 F,75 %,NNE,6 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
1:35 PM,47 F,39 F,74 %,NNE,8 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
1:55 PM,47 F,40 F,74 %,N,7 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
2:15 PM,48 F,39 F,72 %,N,9 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
2:35 PM,48 F,39 F,71 %,N,10 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
2:55 PM,47 F,39 F,72 %,N,6 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
3:15 PM,49 F,39 F,70 %,N,10 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
3:35 PM,48 F,39 F,71 %,N,7 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
3:55 PM,49 F,39 F,68 %,NNE,5 mph,0 mph,29.96 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
4:15 PM,49 F,39 F,69 %,ENE,5 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
4:35 PM,48 F,38 F,67 %,NNE,5 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
4:55 PM,48 F,38 F,69 %,N,6 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
5:15 PM,48 F,39 F,70 %,N,6 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
5:35 PM,48 F,38 F,69 %,N,5 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
5:55 PM,48 F,38 F,69 %,N,5 mph,0 mph,29.97 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
6:15 PM,48 F,38 F,68 %,N,5 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
6:35 PM,48 F,38 F,69 %,N,5 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
6:55 PM,47 F,38 F,70 %,N,3 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
7:15 PM,47 F,39 F,72 %,N,3 mph,0 mph,29.98 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
7:35 PM,47 F,39 F,75 %,N,5 mph,0 mph,29.99 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
7:55 PM,47 F,38 F,72 %,N,7 mph,0 mph,30.00 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
8:15 PM,47 F,38 F,73 %,NNE,6 mph,0 mph,30.01 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
8:35 PM,46 F,38 F,74 %,NNE,6 mph,0 mph,30.01 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
8:55 PM,46 F,38 F,75 %,N,8 mph,0 mph,30.02 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
9:15 PM,46 F,38 F,75 %,N,8 mph,0 mph,30.02 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
9:35 PM,45 F,38 F,76 %,N,7 mph,0 mph,30.03 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
9:55 PM,45 F,38 F,76 %,NNE,7 mph,0 mph,30.04 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
10:15 PM,45 F,38 F,75 %,NNE,5 mph,0 mph,30.04 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
10:35 PM,45 F,38 F,77 %,NNE,6 mph,0 mph,30.04 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
10:55 PM,45 F,38 F,77 %,N,6 mph,0 mph,30.04 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
11:15 PM,44 F,38 F,78 %,NNE,5 mph,0 mph,30.05 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
11:35 PM,44 F,38 F,79 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
11:55 PM,44 F,38 F,81 %,N,3 mph,0 mph,30.04 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,15
12:15 AM,44 F,38 F,81 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
12:35 AM,44 F,38 F,81 %,N,3 mph,0 mph,30.04 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
12:55 AM,44 F,38 F,82 %,N,5 mph,0 mph,30.03 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
1:15 AM,43 F,38 F,82 %,N,5 mph,0 mph,30.03 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
1:35 AM,43 F,38 F,83 %,N,3 mph,0 mph,30.02 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
1:55 AM,43 F,38 F,84 %,N,5 mph,0 mph,30.02 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
2:15 AM,43 F,38 F,83 %,N,5 mph,0 mph,30.02 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
2:35 AM,43 F,38 F,83 %,CALM,0 mph,0 mph,30.02 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
2:55 AM,43 F,38 F,84 %,N,3 mph,0 mph,30.02 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
3:15 AM,43 F,38 F,84 %,NNE,3 mph,0 mph,30.01 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
3:35 AM,43 F,38 F,84 %,NNE,3 mph,0 mph,30.00 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
3:55 AM,43 F,38 F,84 %,N,3 mph,0 mph,30.00 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
4:15 AM,43 F,38 F,84 %,NNE,5 mph,0 mph,30.00 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
4:35 AM,42 F,38 F,84 %,CALM,0 mph,0 mph,29.99 in,0.0 in,Cloudy,North Carolina,Mecklenburg,3,16
